SpecID,PassNonPass,IOCOrder,BLFamilyLatin,BLFamilyEnglish,BLFamSequID,Taxo,Scientific,Species,English,Diet-Inv,Diet-Vend,Diet-Vect,Diet-Vfish,Diet-Vunk,Diet-Scav,Diet-Fruit,Diet-Nect,Diet-Seed,Diet-PlantO,Diet-5Cat,Diet-Source,Diet-Certainty,Diet-EnteredBy,ForStrat-watbelowsurf,ForStrat-wataroundsurf,ForStrat-ground,ForStrat-understory,ForStrat-midhigh,ForStrat-canopy,ForStrat-aerial,PelagicSpecialist,ForStrat-Source,ForStrat-SpecLevel,ForStrat-EnteredBy,Nocturnal,BodyMass-Value,BodyMass-Source,BodyMass-SpecLevel,BodyMass-Comment,Record-Comment
7020,Passeriformes,Passeriformes,Formicariidae,Antthrushes and antpittas,109,BL3,Grallaricula peruviana,Grallaricula_peruviana,Peruvian Antpitta,80,0,0,0,0,0,20,0,0,0,Invertebrate,Ref_8,A,Jennifer,0,0,70,20,10,0,0,0,Genus,0,Walter,0,18.8,Dunning08,1,,
7021,Passeriformes,Passeriformes,Formicariidae,Antthrushes and antpittas,109,BL3,Grallaricula ochraceifrons,Grallaricula_ochraceifrons,Ochre-fronted Antpitta,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_8,D1,Jennifer,0,0,70,20,10,0,0,0,Genus,0,Walter,0,23.14,Dunning08,1,,
7022,Passeriformes,Passeriformes,Formicariidae,Antthrushes and antpittas,109,BL3,Grallaricula lineifrons,Grallaricula_lineifrons,Crescent-faced Antpitta,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_8,A,Jennifer,0,0,50,50,0,0,0,0,Ref_8,1,Jessica,0,21.1,Dunning08,1,,
7023,Passeriformes,Passeriformes,Formicariidae,Antthrushes and antpittas,109,BL3,Grallaricula cucullata,Grallaricula_cucullata,Hooded Antpitta,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_8,A,Jennifer,0,0,50,50,0,0,0,0,Ref_8,1,Jessica,0,18.18,GenAvg,0,,
7026,Passeriformes,Passeriformes,Conopophagidae,Gnateaters,107,BL3,Conopophaga lineata,Conopophaga_lineata,Rufous Gnateater,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_8,A,Jennifer,0,0,60,40,0,0,0,0,Ref_8,1,Jessica,0,25.21,Dunning08,1,,
7027,Passeriformes,Passeriformes,Conopophagidae,Gnateaters,107,BL3,Conopophaga aurita,Conopophaga_aurita,Chestnut-belted Gnateater,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_8,A,Jennifer,0,0,60,40,0,0,0,0,Ref_8,1,Jessica,0,26.3,Dunning08,1,,
7028,Passeriformes,Passeriformes,Conopophagidae,Gnateaters,107,BL3,Conopophaga roberti,Conopophaga_roberti,Hooded Gnateater,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_8,A,Jennifer,0,0,60,40,0,0,0,0,Ref_8,1,Jessica,0,20.8,Dunning08,1,,
7029,Passeriformes,Passeriformes,Conopophagidae,Gnateaters,107,BL3,Conopophaga peruviana,Conopophaga_peruviana,Ash-throated Gnateater,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_8,A,Jennifer,0,0,60,40,0,0,0,0,Ref_8,1,Jessica,0,23,Dunning08,1,,
7030,Passeriformes,Passeriformes,Conopophagidae,Gnateaters,107,BL3,Conopophaga ardesiaca,Conopophaga_ardesiaca,Slaty Gnateater,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_8,A,Jennifer,0,0,60,40,0,0,0,0,Ref_8,1,Jessica,0,26.3,Dunning08,1,,
7031,Passeriformes,Passeriformes,Conopophagidae,Gnateaters,107,BL3,Conopophaga castaneiceps,Conopophaga_castaneiceps,Chestnut-crowned Gnateater,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_8,A,Jennifer,0,0,60,40,0,0,0,0,Ref_8,1,Jessica,0,27,Dunning08,1,,
7032,Passeriformes,Passeriformes,Conopophagidae,Gnateaters,107,BL3,Conopophaga melanops,Conopophaga_melanops,Black-cheeked Gnateater,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_8,A,Jennifer,0,0,60,40,0,0,0,0,Ref_8,1,Jessica,0,20.1,Dunning08,1,,
7033,Passeriformes,Passeriformes,Conopophagidae,Gnateaters,107,BL3,Conopophaga melanogaster,Conopophaga_melanogaster,Black-bellied Gnateater,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_8,A,Jennifer,0,0,60,40,0,0,0,0,Ref_8,1,Jessica,0,42.5,Dunning08,1,,
7039,Passeriformes,Passeriformes,Rhinocryptidae,Tapaculos,108,BL3,Pteroptochos tarnii,Pteroptochos_tarnii,Black-throated Huet-huet,80,0,0,0,0,0,10,0,10,0,Invertebrate,Ref_8,A,Jennifer,0,0,100,0,0,0,0,0,Ref_8,1,Jessica,0,147,Dunning08,1,,
7040,Passeriformes,Passeriformes,Rhinocryptidae,Tapaculos,108,BL3,Pteroptochos castaneus,Pteroptochos_castaneus,Chestnut-throated Huet-huet,70,0,0,0,0,0,0,0,30,0,Invertebrate,Ref_8,A,Jennifer,0,0,60,40,0,0,0,0,Ref_8,1,Jessica,0,160.58,Dunning08,1,,
7042,Passeriformes,Passeriformes,Rhinocryptidae,Tapaculos,108,BL3,Pteroptochos megapodius,Pteroptochos_megapodius,Moustached Turca,80,0,0,0,0,0,10,0,10,0,Invertebrate,Ref_8,A,Jennifer,0,0,100,0,0,0,0,0,Ref_8,1,Jessica,0,114,Dunning08,1,,
7043,Passeriformes,Passeriformes,Rhinocryptidae,Tapaculos,108,BL3,Scelorchilus albicollis,Scelorchilus_albicollis,White-throated Tapaculo,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_8,A,Jennifer,0,0,100,0,0,0,0,0,Ref_8,1,Jessica,0,47.28,Dunning08,1,,
7044,Passeriformes,Passeriformes,Rhinocryptidae,Tapaculos,108,BL3,Scelorchilus rubecula,Scelorchilus_rubecula,Chucao Tapaculo,60,0,0,0,0,0,0,0,40,0,Invertebrate,Ref_8,A,Jennifer,0,0,100,0,0,0,0,0,Ref_8,1,Jessica,0,56.69,Dunning08,1,,
7045,Passeriformes,Passeriformes,Rhinocryptidae,Tapaculos,108,BL3,Rhinocrypta lanceolata,Rhinocrypta_lanceolata,Crested Gallito,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_8,A,Jennifer,0,0,60,40,0,0,0,0,Ref_8,1,Jessica,0,61.9,Dunning08,1,,
7046,Passeriformes,Passeriformes,Rhinocryptidae,Tapaculos,108,BL3,Teledromas fuscus,Teledromas_fuscus,Sandy Gallito,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_8,A,Jennifer,0,0,100,0,0,0,0,0,Ref_8,1,Jessica,0,37.9,Dunning08,1,,
7047,Passeriformes,Passeriformes,Rhinocryptidae,Tapaculos,108,BL3,Liosceles thoracicus,Liosceles_thoracicus,Rusty-belted Tapaculo,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_8,A,Jennifer,0,0,100,0,0,0,0,0,Ref_8,1,Jessica,0,40.47,Dunning08,1,,
7048,Passeriformes,Passeriformes,Rhinocryptidae,Tapaculos,108,BL3,Psilorhamphus guttatus,Psilorhamphus_guttatus,Spotted Bamboowren,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_8,A,Jennifer,0,0,10,60,30,0,0,0,Ref_8,1,Jessica,0,11.3,Dunning08,1,,
7049,Passeriformes,Passeriformes,Rhinocryptidae,Tapaculos,108,BL3,Merulaxis ater,Merulaxis_ater,Slaty Bristlefront,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_8,C,Jennifer,0,0,100,0,0,0,0,0,Ref_8,1,Jessica,0,35.03,Dunning08,1,,
7050,Passeriformes,Passeriformes,Rhinocryptidae,Tapaculos,108,BL3,Merulaxis stresemanni,Merulaxis_stresemanni,Stresemann's Bristlefront,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_8,A,Jennifer,0,0,60,40,0,0,0,0,Ref_8,1,Jessica,0,37,GenAvg,0,,
7051,Passeriformes,Passeriformes,Rhinocryptidae,Tapaculos,108,BL3,Eugralla paradoxa,Eugralla_paradoxa,Ochre-flanked Tapaculo,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_8,B,Jennifer,0,0,100,0,0,0,0,0,Ref_8,1,Jessica,0,44,Dunning08,1,,
7052,Passeriformes,Passeriformes,Rhinocryptidae,Tapaculos,108,BL3,Myornis senilis,Myornis_senilis,Ash-coloured Tapaculo,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_8,D2,Jennifer,0,0,0,80,20,0,0,0,Ref_8,1,Jessica,0,21.2,Dunning08,1,,
7053,Passeriformes,Passeriformes,Rhinocryptidae,Tapaculos,108,BL3,Melanopareia torquata,Melanopareia_torquata,Collared Crescentchest,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_8,D2,Jennifer,0,0,60,40,0,0,0,0,Ref_8,1,Jessica,0,17.2,Dunning08,1,,
7054,Passeriformes,Passeriformes,Rhinocryptidae,Tapaculos,108,BL3,Melanopareia maximiliani,Melanopareia_maximiliani,Olive-crowned Crescentchest,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_8,D2,Jennifer,0,0,60,40,0,0,0,0,Ref_8,1,Jessica,0,18,Dunning08,1,,
7055,Passeriformes,Passeriformes,Rhinocryptidae,Tapaculos,108,BL3,Melanopareia elegans,Melanopareia_elegans,Elegant Crescentchest,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_8,D2,Jennifer,0,0,60,40,0,0,0,0,Ref_8,1,Jessica,0,16,Dunning08,1,,
7057,Passeriformes,Passeriformes,Rhinocryptidae,Tapaculos,108,BL3,Melanopareia maranonica,Melanopareia_maranonica,Maranon Crescentchest,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_8,D2,Jennifer,0,0,60,40,0,0,0,0,Ref_8,1,Jessica,0,23,Dunning08,1,,
7061,Passeriformes,Passeriformes,Rhinocryptidae,Tapaculos,108,BL3,Scytalopus unicolor,Scytalopus_unicolor,Unicoloured Tapaculo,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_8,D2,Jennifer,0,0,50,30,20,0,0,0,Genus,0,Walter,0,17.62,Dunning08,1,,
7064,Passeriformes,Passeriformes,Rhinocryptidae,Tapaculos,108,BL3,Scytalopus parvirostris,Scytalopus_parvirostris,Trilling Tapaculo,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_8,D2,Jennifer,0,0,50,30,20,0,0,0,Genus,0,Walter,0,17.75,Dunning08,1,,
7065,Passeriformes,Passeriformes,Rhinocryptidae,Tapaculos,108,BL3,Scytalopus macropus,Scytalopus_macropus,Large-footed Tapaculo,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_8,D2,Jennifer,0,0,50,30,20,0,0,0,Genus,0,Walter,0,37.09,Dunning08,1,,
7067,Passeriformes,Passeriformes,Rhinocryptidae,Tapaculos,108,BL3,Scytalopus femoralis,Scytalopus_femoralis,Rufous-vented Tapaculo,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_8,D2,Jennifer,0,0,50,30,20,0,0,0,Genus,0,Walter,0,23.2,Dunning08,1,,
7068,Passeriformes,Passeriformes,Rhinocryptidae,Tapaculos,108,BL3,Scytalopus micropterus,Scytalopus_micropterus,Long-tailed Tapaculo,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_8,B,Jennifer,0,0,60,40,0,0,0,0,Ref_8,1,Jessica,0,29.7,Dunning08,1,,
7069,Passeriformes,Passeriformes,Rhinocryptidae,Tapaculos,108,BL3,Scytalopus bolivianus,Scytalopus_bolivianus,Bolivian Tapaculo,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_8,D2,Jennifer,0,0,50,30,20,0,0,0,Genus,0,Walter,0,20.8,Dunning08,1,,
7070,Passeriformes,Passeriformes,Rhinocryptidae,Tapaculos,108,BL3,Scytalopus atratus,Scytalopus_atratus,White-crowned Tapaculo,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_8,A,Jennifer,0,0,60,40,0,0,0,0,Ref_8,1,Jessica,0,25.74,Dunning08,1,,
7071,Passeriformes,Passeriformes,Rhinocryptidae,Tapaculos,108,BL3,Scytalopus sanctaemartae,Scytalopus_sanctaemartae,Santa Marta Tapaculo,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_8,D2,Jennifer,0,0,50,30,20,0,0,0,Genus,0,Walter,0,18.11,GenAvg,0,,
7072,Passeriformes,Passeriformes,Rhinocryptidae,Tapaculos,108,BL3,Scytalopus panamensis,Scytalopus_panamensis,Tacarcuna Tapaculo,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_8,D2,Jennifer,0,0,60,40,0,0,0,0,Ref_8,1,Jessica,0,18.11,GenAvg,0,,
7073,Passeriformes,Passeriformes,Rhinocryptidae,Tapaculos,108,BL3,Scytalopus vicinior,Scytalopus_vicinior,Narino Tapaculo,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_8,A,Jennifer,0,0,70,30,0,0,0,0,Ref_8,1,Jessica,0,23.04,Dunning08,1,,
7074,Passeriformes,Passeriformes,Rhinocryptidae,Tapaculos,108,BL3,Scytalopus argentifrons,Scytalopus_argentifrons,Silvery-fronted Tapaculo,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_8,A,Jennifer,0,0,100,0,0,0,0,0,Ref_8,1,Jessica,0,17,Dunning08,1,,
7075,Passeriformes,Passeriformes,Rhinocryptidae,Tapaculos,108,BL3,Scytalopus latebricola,Scytalopus_latebricola,Brown-rumped Tapaculo,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_8,B,Jennifer,0,0,0,70,30,0,0,0,Ref_8,1,Jessica,0,22.7,PrimScale,1,,
7076,Passeriformes,Passeriformes,Rhinocryptidae,Tapaculos,108,BL3,Scytalopus meridanus,Scytalopus_meridanus,Merida Tapaculo,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_8,D2,Jennifer,0,0,50,30,20,0,0,0,Genus,0,Walter,0,20,Dunning08,1,,
7077,Passeriformes,Passeriformes,Rhinocryptidae,Tapaculos,108,BL3,Scytalopus caracae,Scytalopus_caracae,Caracas Tapaculo,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_8,D2,Jennifer,0,0,50,30,20,0,0,0,Genus,0,Walter,0,24,Dunning08,1,,
7078,Passeriformes,Passeriformes,Rhinocryptidae,Tapaculos,108,BL3,Scytalopus spillmanni,Scytalopus_spillmanni,Spillmann's Tapaculo,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_8,A,Jennifer,0,0,60,40,0,0,0,0,Ref_8,1,Jessica,0,23.54,Dunning08,1,,
7079,Passeriformes,Passeriformes,Rhinocryptidae,Tapaculos,108,BL3,Scytalopus zimmeri,Scytalopus_zimmeri,Zimmer's Tapaculo,60,0,0,0,0,0,0,0,40,0,Invertebrate,Ref_8,B,Jennifer,0,0,60,40,0,0,0,0,Ref_8,1,Jessica,0,15.9,Dunning08,1,,
7080,Passeriformes,Passeriformes,Rhinocryptidae,Tapaculos,108,BL3,Scytalopus simonsi,Scytalopus_simonsi,Puna Tapaculo,80,0,0,0,0,0,0,0,20,0,Invertebrate,Ref_8,B,Jennifer,0,0,60,40,0,0,0,0,Ref_8,1,Jessica,0,16.62,Dunning08,1,,
7081,Passeriformes,Passeriformes,Rhinocryptidae,Tapaculos,108,BL3,Scytalopus urubambae,Scytalopus_urubambae,Vilcabamba Tapaculo,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_8,D2,Jennifer,0,0,60,40,0,0,0,0,Ref_8,1,Jessica,0,13,Dunning08,1,,
7082,Passeriformes,Passeriformes,Rhinocryptidae,Tapaculos,108,BL3,Scytalopus altirostris,Scytalopus_altirostris,Neblina Tapaculo,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_8,D2,Jennifer,0,0,50,30,20,0,0,0,Genus,0,Walter,0,12,PrimScale,1,MarceloR,
7083,Passeriformes,Passeriformes,Rhinocryptidae,Tapaculos,108,BL3,Scytalopus affinis,Scytalopus_affinis,Ancash Tapaculo,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_8,B,Jennifer,0,0,100,0,0,0,0,0,Ref_8,1,Jessica,0,13.12,Dunning08,1,,
7084,Passeriformes,Passeriformes,Rhinocryptidae,Tapaculos,108,BL3,Scytalopus canus,Scytalopus_canus,Paramo Tapaculo,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_8,A,Jennifer,0,0,60,40,0,0,0,0,Ref_8,1,Jessica,0,18.16,Dunning08,1,,
7085,Passeriformes,Passeriformes,Rhinocryptidae,Tapaculos,108,BL3,Scytalopus magellanicus,Scytalopus_magellanicus,Magellanic Tapaculo,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_8,D2,Jennifer,0,0,50,30,20,0,0,0,Genus,0,Walter,0,13.67,Dunning08,1,,
7086,Passeriformes,Passeriformes,Rhinocryptidae,Tapaculos,108,BL3,Scytalopus griseicollis,Scytalopus_griseicollis,Pale-bellied Tapaculo,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_8,D2,Jennifer,0,0,50,30,20,0,0,0,Genus,0,Walter,0,18.05,Dunning08,1,,
7087,Passeriformes,Passeriformes,Rhinocryptidae,Tapaculos,108,BL3,Scytalopus superciliaris,Scytalopus_superciliaris,White-browed Tapaculo,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_8,D2,Jennifer,0,0,50,30,20,0,0,0,Genus,0,Walter,0,17.8,Dunning08,1,,
7088,Passeriformes,Passeriformes,Rhinocryptidae,Tapaculos,108,BL3,Scytalopus fuscus,Scytalopus_fuscus,Dusky Tapaculo,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_8,D2,Jennifer,0,0,50,30,20,0,0,0,Genus,0,Walter,0,18.11,GenAvg,0,,
7089,Passeriformes,Passeriformes,Rhinocryptidae,Tapaculos,108,BL3,Scytalopus acutirostris,Scytalopus_acutirostris,Tschudi's Tapaculo,90,0,0,0,0,0,0,0,10,0,Invertebrate,Ref_8,B,Jennifer,0,0,50,30,20,0,0,0,Genus,0,Walter,0,18.06,Dunning08,1,,
7090,Passeriformes,Passeriformes,Rhinocryptidae,Tapaculos,108,BL3,Scytalopus speluncae,Scytalopus_speluncae,Mouse-coloured Tapaculo,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_8,A,Jennifer,0,0,60,40,0,0,0,0,Ref_8,1,Jessica,0,13,Dunning08,1,,
7091,Passeriformes,Passeriformes,Rhinocryptidae,Tapaculos,108,BL3,Scytalopus novacapitalis,Scytalopus_novacapitalis,Brasilia Tapaculo,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_8,A,Jennifer,0,0,100,0,0,0,0,0,Ref_8,1,Jessica,0,18.9,Dunning08,1,,
7092,Passeriformes,Passeriformes,Rhinocryptidae,Tapaculos,108,BL3,Eleoscytalopus psychopompus,Eleoscytalopus_psychopompus,Bahia Tapaculo,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_8,D2,Jennifer,0,0,50,30,20,0,0,0,Genus,0,Walter,0,17.8,Dunning08,1,,
7093,Passeriformes,Passeriformes,Rhinocryptidae,Tapaculos,108,BL3,Eleoscytalopus indigoticus,Eleoscytalopus_indigoticus,White-breasted Tapaculo,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_8,A,Jennifer,0,0,60,40,0,0,0,0,Ref_8,1,Jessica,0,16.15,Dunning08,1,,
7094,Passeriformes,Passeriformes,Rhinocryptidae,Tapaculos,108,BL3,Scytalopus schulenbergi,Scytalopus_schulenbergi,Diademed Tapaculo,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_8,B,Jennifer,0,0,60,40,0,0,0,0,Ref_8,1,Jessica,0,16.1,Dunning08,1,,
7096,Passeriformes,Passeriformes,Rhinocryptidae,Tapaculos,108,BL3,Scytalopus chocoensis,Scytalopus_chocoensis,Choco Tapaculo,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_8,A,Jennifer,0,0,100,0,0,0,0,0,Ref_8,1,Jessica,0,19.97,Dunning08,1,,
7097,Passeriformes,Passeriformes,Rhinocryptidae,Tapaculos,108,BL3,Scytalopus robbinsi,Scytalopus_robbinsi,Ecuadorian Tapaculo,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_8,A,Jennifer,0,0,60,40,0,0,0,0,Ref_8,1,Jessica,0,19.34,Dunning08,1,,
7098,Passeriformes,Passeriformes,Rhinocryptidae,Tapaculos,108,BL3,Scytalopus parkeri,Scytalopus_parkeri,Chusquea Tapaculo,90,0,0,0,0,0,0,0,0,10,Invertebrate,Ref_8,A,Jennifer,0,0,50,50,0,0,0,0,Ref_8,1,Jessica,0,21.26,Dunning08,1,,
7102,Passeriformes,Passeriformes,Rhinocryptidae,Tapaculos,108,BL3,Acropternis orthonyx,Acropternis_orthonyx,Ocellated Tapaculo,80,0,0,0,0,0,0,0,0,20,Invertebrate,Ref_8,A,Jennifer,0,0,100,0,0,0,0,0,Ref_8,1,Jessica,0,89.86,Dunning08,1,,
7164,Passeriformes,Passeriformes,Climacteridae,Australian treecreepers,115,BL3,Cormobates placens,Cormobates_placens,Papuan Treecreeper,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_12,A,Jennifer,0,0,0,20,80,0,0,0,Ref_12,1,Jessica,0,22.4,GenAvg,0,,
7165,Passeriformes,Passeriformes,Climacteridae,Australian treecreepers,115,BL3,Cormobates leucophaea,Cormobates_leucophaea,White-throated Treecreeper,90,0,0,0,0,0,0,10,0,0,Invertebrate,Ref_12,A,Jennifer,0,0,0,50,50,0,0,0,Ref_12,1,Jessica,0,22,Dunning08,1,,
7168,Passeriformes,Passeriformes,Climacteridae,Australian treecreepers,115,BL3,Climacteris affinis,Climacteris_affinis,White-browed Treecreeper,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_12,A,Jennifer,0,0,20,30,50,0,0,0,Ref_12,1,Jessica,0,21.7,Dunning08,1,,
7169,Passeriformes,Passeriformes,Climacteridae,Australian treecreepers,115,BL3,Climacteris erythrops,Climacteris_erythrops,Red-browed Treecreeper,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_12,A,Jennifer,0,0,20,30,50,0,0,0,Ref_12,1,Jessica,0,23.3,Dunning08,1,,
7170,Passeriformes,Passeriformes,Climacteridae,Australian treecreepers,115,BL3,Climacteris picumnus,Climacteris_picumnus,Brown Treecreeper,90,0,0,0,0,0,0,10,0,0,Invertebrate,Ref_12,A,Jennifer,0,0,40,30,30,0,0,0,Ref_12,1,Jessica,0,28.94,Dunning08,1,,
7173,Passeriformes,Passeriformes,Climacteridae,Australian treecreepers,115,BL3,Climacteris melanurus,Climacteris_melanurus,Black-tailed Treecreeper,90,0,0,0,0,0,0,10,0,0,Invertebrate,Ref_12,A,Jennifer,0,0,10,10,80,0,0,0,Ref_12,1,Jessica,0,31.85,Dunning08,1,,
7176,Passeriformes,Passeriformes,Climacteridae,Australian treecreepers,115,BL3,Climacteris rufus,Climacteris_rufus,Rufous Treecreeper,80,0,0,0,0,0,0,10,10,0,Invertebrate,Ref_12,A,Jennifer,0,0,30,30,40,0,0,0,Ref_12,1,Jessica,0,32.64,Dunning08,1,,
7182,Passeriformes,Passeriformes,Menuridae,Lyrebirds,112,BL3,Menura alberti,Menura_alberti,Albert's Lyrebird,100,0,0,0,0,0,0,0,0,0,Invertebrate,Ref_9,B,Carolina,0,0,100,0,0,0,0,0,Ref_9,1,Jessica,0,928,Dunning08,1,,
7183,Passeriformes,Passeriformes,Menuridae,Lyrebirds,112,BL3,Menura novaehollandiae,Menura_novaehollandiae,Superb Lyrebird,80,0,10,0,0,0,0,0,10,0,Invertebrate,Ref_9,A,Carolina,0,0,100,0,0,0,0,0,Ref_9,1,Jessica,0,972.62,Dunning08,1,,
7187,Passeriformes,Passeriformes,Atrichornithidae,Scrub-birds,113,BL3,Atrichornis rufescens,Atrichornis_rufescens,Rufous Scrub-bird,90,0,0,0,0,0,0,0,10,0,Invertebrate,Ref_9,B,Carolina,0,0,100,0,0,0,0,0,Ref_9,1,Jessica,0,24,Dunning08,1,,
7188,Passeriformes,Passeriformes,Atrichornithidae,Scrub-birds,113,BL3,Atrichornis clamosus,Atrichornis_clamosus,Noisy Scrub-bird,90,0,10,0,0,0,0,0,0,0,Invertebrate,Ref_9,A,Carolina,0,0,70,30,0,0,0,0,Ref_9,1,Jessica,0,42.15,Dunning08,1,,
7207,Passeriformes,Passeriformes,Ptilonorhynchidae,Bowerbirds,114,BL3,Ailuroedus buccoides,Ailuroedus_buccoides,White-eared Catbird,40,10,10,0,0,0,40,0,0,0,Omnivore,Ref_14,A,Carolina,0,0,20,20,40,20,0,0,Ref_45,1,Jessica,0,138,Dunning08,1,,
7208,Passeriformes,Passeriformes,Ptilonorhynchidae,Bowerbirds,114,BL3,Ailuroedus melanotis,Ailuroedus_melanotis,Spotted Catbird,10,10,0,0,0,0,60,10,0,10,FruiNect,Ref_14,A,Carolina,0,0,20,20,40,20,0,0,Ref_45,1,Jessica,0,176.89,Dunning08,1,,
7209,Passeriformes,Passeriformes,Ptilonorhynchidae,Bowerbirds,114,BL3,Ailuroedus crassirostris,Ailuroedus_crassirostris,Green Catbird,10,10,10,0,0,0,50,10,0,10,FruiNect,Ref_14,A,Carolina,0,0,20,20,40,20,0,0,Ref_45,1,Jessica,0,205.32,Dunning08,1,,
7210,Passeriformes,Passeriformes,Ptilonorhynchidae,Bowerbirds,114,BL3,Scenopoeetes dentirostris,Scenopoeetes_dentirostris,Tooth-billed Bowerbird,20,0,0,0,0,0,60,0,0,20,FruiNect,Ref_14,A,Carolina,0,0,0,0,40,60,0,0,Ref_52,1,Jessica,0,163.4,Dunning08,1,,
7211,Passeriformes,Passeriformes,Ptilonorhynchidae,Bowerbirds,114,BL3,Archboldia papuensis,Archboldia_papuensis,Archbold's Bowerbird,40,0,0,0,0,0,60,0,0,0,FruiNect,Ref_14,B,Carolina,0,0,0,0,60,40,0,0,Ref_45,1,Jessica,0,177.6,Dunning08,1,,
7214,Passeriformes,Passeriformes,Ptilonorhynchidae,Bowerbirds,114,BL3,Amblyornis inornata,Amblyornis_inornata,Vogelkop Bowerbird,40,0,0,0,0,0,60,0,0,0,FruiNect,Ref_14,B,Carolina,0,0,20,20,60,0,0,0,Ref_52,1,Other,0,124,Dunning08,1,,
7215,Passeriformes,Passeriformes,Ptilonorhynchidae,Bowerbirds,114,BL3,Amblyornis macgregoriae,Amblyornis_macgregoriae,Macgregor's Bowerbird,20,0,0,0,0,0,60,0,0,20,FruiNect,Ref_14,A,Carolina,0,0,0,0,20,80,0,0,Ref_39,1,Jessica,0,117.47,Dunning08,1,,
7216,Passeriformes,Passeriformes,Ptilonorhynchidae,Bowerbirds,114,BL3,Amblyornis subalaris,Amblyornis_subalaris,Streaked Bowerbird,40,0,0,0,0,0,60,0,0,0,FruiNect,Ref_14,C,Carolina,0,0,0,30,40,30,0,0,Gould 70,1,Jessica,0,108.88,Dunning08,1,,
7217,Passeriformes,Passeriformes,Ptilonorhynchidae,Bowerbirds,114,BL3,Amblyornis flavifrons,Amblyornis_flavifrons,Golden-fronted Bowerbird,20,10,0,0,0,0,70,0,0,0,FruiNect,Ref_14,B,Carolina,0,0,20,0,40,40,0,0,Ref_52,1,Jessica,0,120,Dunning08,1,,
7218,Passeriformes,Passeriformes,Ptilonorhynchidae,Bowerbirds,114,BL3,Prionodura newtoniana,Prionodura_newtoniana,Golden Bowerbird,20,0,0,0,0,0,60,0,0,20,FruiNect,Ref_14,A,Carolina,0,0,0,0,70,30,0,0,Ref_52,1,Jessica,0,78.3,Dunning08,1,,
