"Species","PC1","PC2","PC3","Range_size","Diet.Inv","Diet.Vend","Diet.Vect","Diet.Vfish","Diet.Vunk","Diet.Scav","Diet.Fruit","Diet.Nect","Diet.Seed","Diet.PlantO","ForStrat.watbelowsurf","ForStrat.wataroundsurf","ForStrat.ground","ForStrat.understory","ForStrat.midhigh","ForStrat.canopy","ForStrat.aerial"
"Dryoscopus_cubla",-0.35649072990927,-0.221559201025925,-0.0798711474888427,15.8046668431957,50,0,20,0,0,0,20,0,0,10,0,0,0,20,40,40,0
"Ducula_aenea",2.04820393070418,0.71676251385886,0.368114044948376,16.0322298877121,0,0,0,0,0,0,90,0,0,10,0,0,0,0,20,80,0
"Ducula_carola",1.3378097505223,0.804172855228908,0.309967544825333,13.3416664981427,0,0,0,0,0,0,100,0,0,0,0,0,0,0,60,40,0
"Ducula_poliocephala",1.78851493416492,0.997919043358213,0.469034141470941,13.5405170672531,0,0,0,0,0,0,100,0,0,0,0,0,80,0,10,10,0
"Dumetella_carolinensis",-0.248519939725581,0.327795999327217,-0.142498276299081,15.1694350569609,60,0,0,0,0,0,40,0,0,0,0,0,0,80,20,0,0
"Dysithamnus_mentalis",-1.19350319340372,-0.189341071852428,0.0751303247679246,15.7322610093859,90,0,0,0,0,0,10,0,0,0,0,0,0,40,40,20,0
"Dysithamnus_stictothorax",-1.00029648754745,-0.307901117296634,0.0453563878816716,13.5071806916134,90,0,0,0,0,0,10,0,0,0,0,0,0,30,70,0,0
"Elaenia_albiceps",-1.15072748285768,0.324397317634046,-0.151349083067347,16.3620898564785,50,0,0,0,0,0,50,0,0,0,0,0,0,0,100,0,0
"Elaenia_chiriquensis",-1.07721444479514,0.074118953001906,-0.104906233800501,16.0655885476345,50,0,0,0,0,0,50,0,0,0,0,0,0,40,60,0,0
"Elaenia_cristata",-1.06386952538997,0.106137516388291,0.0173371087039615,15.646248147937,50,0,0,0,0,0,50,0,0,0,0,0,0,30,40,30,0
"Elaenia_flavogaster",-0.759942322291868,0.211746785978058,0.00175648774751663,16.3727643868936,50,0,0,0,0,0,50,0,0,0,0,0,0,20,40,30,10
"Elaenia_mesoleuca",-1.03810322919871,0.272755183829143,-0.10712996922068,14.804920666037,50,0,0,0,0,0,50,0,0,0,0,0,0,20,40,40,0
"Elaenia_obscura",-0.762468171073305,0.416830101287422,-0.120555642259307,15.0354442481026,50,0,0,0,0,0,50,0,0,0,0,0,0,0,20,60,20
"Elaenia_parvirostris",-1.29840691381886,0.354707067581558,-0.147537038915828,14.990323826449,70,0,0,0,0,0,30,0,0,0,0,0,0,33,33,33,0
"Elaenia_spectabilis",-0.693485960410597,0.260708432995711,0.0128877844562293,15.089124382135,50,0,0,0,0,0,50,0,0,0,0,0,0,0,0,100,0
"Elanoides_forficatus",2.69570283238621,0.557231665975821,-0.333202603039756,16.4551802725802,70,0,20,0,0,0,10,0,0,0,0,0,0,50,50,0,0
"Elanus_caeruleus",2.01133694909563,0.253742393782885,-0.0865619588180458,17.353352249602,20,60,20,0,0,0,0,0,0,0,0,0,100,0,0,0,0
"Elanus_leucurus",2.11517256435689,0.517161297043354,-0.0203868094661257,16.621071277066,0,90,10,0,0,0,0,0,0,0,0,0,80,0,0,0,20
"Eleoscytalopus_indigoticus",-1.49403529082911,0.0797505188773577,0.269775732793062,13.6192978453697,100,0,0,0,0,0,0,0,0,0,0,0,60,40,0,0,0
"Eleothreptus_anomalus",-0.440240119815209,0.777629170504973,0.00618729716906828,14.804920666037,100,0,0,0,0,0,0,0,0,0,0,0,20,70,10,0,0
"Eleothreptus_candicans",-0.181956208733355,0.997037007847409,-0.188973866148053,14.4402777160393,100,0,0,0,0,0,0,0,0,0,0,0,20,40,40,0,0
"Emberiza_capensis",-0.764998579741546,-0.000599561261200809,-0.0528259713487057,14.8412882969294,30,0,0,0,0,0,0,0,60,10,0,0,0,50,40,10,0
"Emberiza_cia",-0.797406842685944,0.241506657273453,-0.0322858513957071,15.9428721166204,20,0,0,0,0,0,0,0,80,0,0,0,100,0,0,0,0
"Emberiza_cioides",-0.732219688652752,0.151154375019555,-0.141572157289372,16.3182144279855,30,0,0,0,0,0,0,0,60,10,0,0,100,0,0,0,0
"Emberiza_cirlus",-0.712713953292701,0.0428419279701333,0.0673685850233977,15.3512205215034,30,0,0,0,0,0,0,0,60,10,0,0,100,0,0,0,0
"Emberiza_citrinella",-0.618360878700913,0.177428638647,0.0654855071604494,16.7068896686879,30,0,0,0,0,0,0,0,60,10,0,0,100,0,0,0,0
"Emberiza_elegans",-1.02467612403902,0.154345869243724,-0.104251525690014,15.0093720155918,30,0,0,0,0,0,0,0,60,10,0,0,0,20,60,20,0
"Emberiza_flaviventris",-0.825630713187563,0.0258241960509563,-0.136725245827273,16.1229656543409,30,0,0,0,0,0,0,0,60,10,0,0,0,0,20,80,0
"Emberiza_fucata",-0.847988701794278,0.00777769739619472,-0.0378971970498391,15.5433242440615,30,0,0,0,0,0,0,0,60,10,0,0,0,50,50,0,0
"Emberiza_leucocephalos",-0.494105723067617,0.192902164742467,-0.0786233305041016,15.7540009928592,30,0,0,0,0,0,0,0,50,20,0,0,100,0,0,0,0
"Emberiza_pallasi",-1.20928648883505,0.204617387498688,-0.142478935366863,14.7229471148388,30,0,0,0,0,0,0,0,50,20,0,0,70,20,10,0,0
"Emberiza_pusilla",-1.24057753483714,0.137799842644681,-0.050264041111949,15.0644317765401,30,0,0,0,0,0,0,0,70,0,0,0,0,20,60,20,0
"Emberiza_rustica",-0.795392448127398,0.162045274074337,-0.116162122868013,15.0715492422748,30,0,0,0,0,0,0,0,70,0,0,0,0,20,60,20,0
"Emberiza_rutila",-0.978668483446599,0.0559363685622447,-0.0635919660277575,14.3496233985742,70,0,0,0,0,0,0,0,30,0,0,0,0,30,40,30,0
"Emberiza_schoeniclus",-0.968805052787457,0.270597708152545,-0.122605891344527,16.787198138684,30,0,0,0,0,0,0,0,50,20,0,0,90,10,0,0,0
"Emberiza_spodocephala",-0.930857857317488,0.0375543013661031,-0.0471240129748114,15.1267356425519,70,0,0,0,0,0,0,0,30,0,0,0,90,10,0,0,0
"Emberiza_stewarti",-1.05427174652389,0.250349802335589,-0.170364758501861,14.2971769547657,30,0,0,0,0,0,0,0,60,10,0,0,100,0,0,0,0
"Emberiza_striolata",-1.0971070944715,0.0716673199946357,-0.122618027763799,15.834870477328,20,0,0,0,0,0,10,0,60,10,0,0,100,0,0,0,0
"Emberiza_sulphurata",-1.12398551560697,-0.00840935994985068,-0.0600803461858055,13.1673134169325,30,0,0,0,0,0,0,0,60,10,0,0,80,10,10,0,0
"Emberiza_tahapisi",-1.04360387404211,-0.0807118143939385,-0.212222194976221,16.3323847044269,30,0,0,0,0,0,0,0,60,10,0,0,0,0,50,50,0
"Emberiza_tristrami",-0.986501993035015,0.0259235899933374,-0.0190371750620213,13.9729375231664,30,0,0,0,0,0,0,0,60,10,0,0,0,50,40,10,0
"Emberiza_yessoensis",-1.22799516536643,0.151205907329352,-0.133489160209348,13.8363621131859,30,0,0,0,0,0,0,0,60,10,0,0,60,30,10,0,0
"Emberizoides_herbicola",-0.493889462834676,0.0748029586360418,-0.0568600956312894,15.8414602861352,40,0,0,0,0,0,20,0,30,10,0,0,70,30,0,0,0
"Emberizoides_ypiranganus",-0.6901455341171,-0.164871581824246,-0.0747793874198007,13.8484834619186,40,0,0,0,0,0,20,0,30,10,0,0,20,60,20,0,0
"Embernagra_platensis",0.00200547360279481,-0.0317334568246017,0.0470313500041541,15.1334246289061,40,0,0,0,0,0,20,0,30,10,0,0,20,60,20,0,0
"Empidonax_affinis",-1.27583773101796,0.0142707717390833,-0.187143261311597,13.8604596414467,100,0,0,0,0,0,0,0,0,0,0,0,0,20,80,0,0
"Empidonax_albigularis",-1.33186820571125,-0.176733591925065,-0.197816279185292,14.1570304159587,90,0,0,0,0,0,10,0,0,0,0,0,0,100,0,0,0
"Empidonax_flaviventris",-1.30518494948425,-0.110007863551483,-0.0710567063862089,14.0836030015517,90,0,0,0,0,0,10,0,0,0,0,0,20,80,0,0,0
"Empidonax_fulvifrons",-1.65470034328617,-0.0104792154511215,-0.173441114933525,14.1117738572729,100,0,0,0,0,0,0,0,0,0,0,0,0,30,60,10,0
"Empidonax_hammondii",-1.48825388519081,0.116883809862069,-0.129527916051381,14.2254330958554,100,0,0,0,0,0,0,0,0,0,0,0,33,33,33,0,0
"Empidonax_minimus",-1.47905564373415,0.0231646026261392,-0.131891256134982,14.4335887314817,90,0,0,0,0,0,10,0,0,0,0,0,0,80,20,0,0
"Empidonax_oberholseri",-1.31384178962293,0.0449907557349312,-0.24118667784327,14.1301229824213,100,0,0,0,0,0,0,0,0,0,0,0,20,80,0,0,0
"Empidonax_occidentalis",-1.17008173334712,-0.120564054359543,-0.18979121664082,13.8955509282909,90,0,0,0,0,0,10,0,0,0,0,0,30,30,40,0,0
"Empidonax_wrightii",-1.14261780906756,0.0279826349555177,-0.227441674446882,14.1481414748869,90,0,0,0,0,0,10,0,0,0,0,0,50,50,0,0,0
"Empidonomus_aurantioatrocristatus",-0.364130870724596,-0.0293189768187884,0.0481803414098289,15.6561787145556,80,0,0,0,0,0,20,0,0,0,0,0,0,33,33,33,0
"Empidonomus_varius",-0.36767959143599,-0.125294972904659,-0.0842947130296777,16.2839964735248,60,0,0,0,0,0,40,0,0,0,0,0,0,30,70,0,0
"Enicognathus_ferrugineus",1.86390334555042,-0.762060217563476,0.0333724379655108,13.9294524491973,0,0,0,0,0,0,30,0,30,40,0,0,50,30,20,0,0
"Enicurus_immaculatus",-0.47091337991793,0.481910351651183,-0.325946316793192,14.2087660545249,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0
"Enicurus_leschenaulti",-0.182609249148026,0.210747542290893,-0.182909342203448,15.921881843256,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0
"Enicurus_maculatus",0.013575321740259,0.472424337523156,-0.295159568194283,14.8187139830762,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0
"Enicurus_schistaceus",-0.261581397486334,0.338268084266947,-0.254398165936517,15.2437726581071,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0
"Enicurus_scouleri",-1.28514541457927,0.520337167549631,-0.00842093596348709,15.3485359567115,90,0,0,0,0,0,0,0,0,10,0,0,80,20,0,0,0
"Eophona_migratoria",0.503147354492757,-0.815207709683401,0.0194128856310344,14.5295088040635,20,0,0,0,0,0,30,0,50,0,0,0,33,33,33,0,0
"Eophona_personata",1.01803142936161,-0.985411230258885,0.171779870913573,14.1481414748869,20,0,0,0,0,0,30,0,50,0,0,0,0,0,40,60,0
"Eremomela_icteropygialis",-2.10032037833638,0.292222806495697,0.01200737985096,16.240886353603,100,0,0,0,0,0,0,0,0,0,0,0,10,30,30,30,0
"Eremomela_usticollis",-1.89660717989811,0.327735786632994,-0.0790959493173173,14.6766663813906,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0
"Eremophila_alpestris",-0.394975684349855,0.359810399853765,-0.0909899609888167,16.7820830382798,50,0,0,0,0,0,0,0,50,0,0,0,100,0,0,0,0
"Eremopterix_griseus",-1.03684718889061,-0.233105763101707,0.0327651396493011,15.1853843542828,40,0,0,0,0,0,0,0,60,0,0,0,100,0,0,0,0
"Eremopterix_leucotis",-1.01348977717797,-0.0993482021550369,-0.0237807246061183,16.132830098335,50,0,0,0,0,0,0,0,50,0,0,0,100,0,0,0,0
"Eremopterix_nigriceps",-1.04619136268327,-0.259904589859058,-0.0740834316150021,16.1912147483099,40,0,0,0,0,0,0,0,60,0,0,0,100,0,0,0,0
"Eremopterix_verticalis",-0.911087507903762,-0.171903318012259,-0.0422638909955815,15.1334246289061,10,0,0,0,0,0,0,0,70,20,0,0,100,0,0,0,0
"Ergaticus_ruber",-1.59230769900486,0.106319295423899,-0.254824457543557,13.2582850288694,100,0,0,0,0,0,0,0,0,0,0,0,0,70,30,0,0
"Erithacus_rubecula",-1.221258255962,0.483279214455844,-0.0483365290522995,16.2561871972153,40,0,10,10,0,10,20,0,10,0,0,0,50,50,0,0,0
"Erpornis_zantholeuca",-1.45544009711147,0.00374925680690019,-0.000722112288039645,15.5543254531795,60,0,0,0,0,0,20,10,10,0,0,0,0,0,80,20,0
"Erythropygia_leucophrys",-1.00397495359382,0.200096496669407,-0.15975671110066,16.1389463247516,90,0,0,0,0,0,10,0,0,0,0,0,80,20,0,0,0
"Erythropygia_paena",-0.90767522240866,0.276776787887154,-0.113968519440589,14.6553889920331,60,0,0,0,0,0,10,0,30,0,0,0,100,0,0,0,0
"Erythrura_viridifacies",-1.1315561728657,-0.476849277572375,0.0866549681689522,12.687741513341,0,0,0,0,0,0,0,0,80,20,0,0,50,50,0,0,0
"Estrilda_astrild",-1.44544625096736,-0.473930699125162,-0.0957190135359234,16.3293650747973,0,0,0,0,0,0,0,0,100,0,0,0,50,50,0,0,0
"Estrilda_erythronotos",-1.43123945287669,-0.308283016792337,-0.0935236914139178,15.2256998814193,20,0,0,0,0,0,0,20,60,0,0,0,50,50,0,0,0
"Eucometis_penicillata",-0.206191285614801,-0.27366178151717,-0.15161042960991,15.8895464666119,80,0,0,0,0,0,20,0,0,0,0,0,0,90,10,0,0
"Eudynamys_scolopaceus",1.90497316734197,-0.0181781948727204,-0.147081163282836,16.8668483007237,10,0,0,0,0,0,80,10,0,0,0,0,0,0,20,80,0
"Eugenes_fulgens",-1.74113884595432,-0.651266777075163,0.191456426962029,14.1658410394068,10,0,0,0,0,0,0,90,0,0,0,0,0,60,30,0,10
"Eupetomena_macroura",-1.61247243872928,-0.625012170054453,0.174645174174134,15.5565112460158,10,0,0,0,0,0,0,90,0,0,0,0,0,0,60,30,10
"Euphagus_cyanocephalus",0.562232766686719,0.0817814755357378,-0.163548732171174,15.7770312368572,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0
"Euphonia_affinis",-1.86934160196507,-0.0412161837961459,0.210802744238565,14.2971769547657,0,0,0,0,0,0,100,0,0,0,0,0,0,40,40,20,0
"Euphonia_cayennensis",-1.43823447756672,-0.264286548833928,0.271229490056315,14.3274822858206,50,0,0,0,0,0,50,0,0,0,0,0,0,0,50,50,0
"Euphonia_chalybea",-0.934318597232672,-0.359080141392145,0.158054008006745,13.8484834619186,10,0,0,0,0,0,90,0,0,0,0,0,0,50,50,0,0
"Euphonia_chlorotica",-1.66864650622638,-0.216917862853149,0.20868440102587,16.2626737058817,0,0,0,0,0,0,100,0,0,0,0,0,0,0,10,90,0
"Euphonia_cyanocephala",-1.52731681957778,0.0766547239926295,0.172833134150593,15.3101750972814,0,0,0,0,0,0,100,0,0,0,0,0,0,20,40,40,0
"Euphonia_elegantissima",-1.55464047366571,0.219088536910699,0.191768701177555,14.0546154871736,0,0,0,0,0,0,100,0,0,0,0,0,0,0,40,60,0
"Euphonia_hirundinacea",-1.45256961188171,-0.174464189840908,0.224334096138024,14.0546154871736,10,0,0,0,0,0,90,0,0,0,0,0,0,0,70,30,0
"Euphonia_pectoralis",-1.27454836881777,-0.28170508716287,0.153337620667972,14.4794984086008,20,0,0,0,0,0,70,10,0,0,0,0,0,0,30,70,0
"Euphonia_violacea",-1.32308635606102,-0.365388741617633,0.265300765860158,15.6442501455949,0,0,0,0,0,0,100,0,0,0,0,0,0,30,40,30,0
"Euplectes_afer",-1.23735271176844,-0.549923305497496,0.235964483964155,15.8926714687629,20,0,0,0,0,0,0,0,80,0,0,0,80,20,0,0,0
"Euplectes_albonotatus",-0.540609623334418,-0.404674429332176,-0.0473624667936945,15.4186035047197,20,0,0,0,0,0,0,10,70,0,0,0,25,25,25,25,0
"Euplectes_ardens",-0.411158473242842,-0.179019376801072,-0.342065518560034,15.8097645595717,20,0,0,0,0,0,20,20,40,0,0,0,40,40,20,0,0
"Euplectes_orix",-0.663656920266562,-0.477595722642703,0.162053772771957,15.4770142554564,50,0,0,0,0,0,0,0,50,0,0,0,0,0,20,80,0
"Euplectes_progne",0.497502011151876,0.0838018356910391,-0.639510560125886,15.089124382135,20,0,0,0,0,0,0,0,80,0,0,0,0,0,100,0,0
"Eupodotis_afraoides",2.63740270860319,0.839534619797122,0.130883224668963,14.6975004595786,60,0,0,0,0,0,0,0,40,0,0,0,100,0,0,0,0
"Eupodotis_senegalensis",2.53114176123463,0.632741779538932,0.0828744358213878,15.8046668431957,30,0,10,0,0,0,20,0,20,20,0,0,80,20,0,0,0
"Euptilotis_neoxenus",1.15244304402882,0.246617975001996,-0.0915899445410646,13.3008445705457,50,0,0,0,0,0,50,0,0,0,0,0,0,0,80,20,0
"Eurocephalus_anguitimens",0.771406424453888,-0.134849911402259,-0.143710032611178,14.6499981457321,80,0,0,0,0,0,20,0,0,0,0,0,100,0,0,0,0
"Eurystomus_orientalis",1.54057190798997,-0.582352073391951,0.109570282103928,16.2839964735248,100,0,0,0,0,0,0,0,0,0,0,0,20,40,20,10,10
"Euscarthmus_meloryphus",-1.98626367601724,-0.0136947986262886,-0.0284113392720494,15.9264169978708,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0
"Euscarthmus_rufomarginatus",-1.9933548486079,-0.0634751535328293,-0.101638352013177,14.9864702583256,80,0,0,0,0,0,20,0,0,0,0,0,20,80,0,0,0
"Falco_biarmicus",2.93278048426735,0.122593071209953,0.0195111549949789,16.9734447965718,10,80,10,0,0,0,0,0,0,0,0,0,30,30,20,10,10
"Falco_cherrug",3.40391870961042,0.182748210168634,0.0437705330982183,16.2140990400405,0,90,10,0,0,0,0,0,0,0,0,0,70,10,10,0,10
"Falco_chicquera",1.66952071089777,0.206869558026536,0.00269099501063663,16.7455254444628,20,70,10,0,0,0,0,0,0,0,0,0,10,30,30,0,30
"Falco_columbarius",1.45290091266744,0.305727124364805,0.0415785338506026,17.3085548292621,20,80,0,0,0,0,0,0,0,0,0,0,0,33,33,0,33
"Falco_deiroleucus",2.54571423197458,0.0233320801778463,0.117132769399956,15.4530896739681,0,100,0,0,0,0,0,0,0,0,0,0,0,0,33,33,33
"Falco_femoralis",2.25788737683982,0.222313343941943,-0.0321137799077622,16.5321413084285,50,40,10,0,0,0,0,0,0,0,0,0,30,30,20,10,10
"Falco_jugger",2.95901902188113,0.236301639254569,0.152716188754575,14.9941626015727,10,80,10,0,0,0,0,0,0,0,0,0,40,20,20,0,20
"Falco_mexicanus",3.10232499855631,0.16531216808843,0.0156668096492802,15.6522183139693,0,100,0,0,0,0,0,0,0,0,0,0,70,20,10,0,0
"Falco_naumanni",1.51785529566683,0.12298055204787,-0.12889368240895,16.7428623271857,100,0,0,0,0,0,0,0,0,0,0,0,40,20,20,0,20
"Falco_peregrinus",2.86780689047883,0.0945604348178131,0.295231550517146,18.1399317211761,10,80,10,0,0,0,0,0,0,0,0,0,20,20,20,20,20
"Falco_rufigularis",1.48327987971012,0.126897305634135,-0.0346973063190147,16.5772012209311,30,70,0,0,0,0,0,0,0,0,0,0,10,30,30,0,30
"Falco_rupicoloides",2.19039846276143,0.234541164236461,-0.217687729071443,15.2760808937184,60,20,20,0,0,0,0,0,0,0,0,0,10,30,30,0,30
"Falco_rusticolus",3.61275087638642,0.192392917889215,0.24323623818655,17.2789657359187,0,100,0,0,0,0,0,0,0,0,0,0,70,10,10,0,10
"Falco_severus",1.48667604020172,0.0440770174013408,0.18872647853204,15.8721821809039,30,70,0,0,0,0,0,0,0,0,0,0,0,33,33,0,33
"Falco_sparverius",1.18830935671085,0.231020243506569,-0.173813343956202,17.0850325694075,60,20,20,0,0,0,0,0,0,0,0,0,50,40,10,0,0
"Falco_tinnunculus",1.81773447799024,0.193743069337074,-0.228661739838029,17.6784326412597,10,90,0,0,0,0,0,0,0,0,0,0,80,10,10,0,0
"Ficedula_albicilla",-1.50458820201239,0.200466808528067,-0.124608485705836,15.5950599095024,100,0,0,0,0,0,0,0,0,0,0,0,0,30,50,20,0
"Ficedula_hodgsonii",-1.6127525964077,0.424609397382266,-0.202791557380764,15.2103856502131,50,0,0,0,0,0,50,0,0,0,0,0,0,50,50,0,0
"Ficedula_hyperythra",-1.82474492187269,0.239267644685179,-0.116682097702275,15.5565112460158,90,0,0,0,0,0,10,0,0,0,0,0,0,80,20,0,0
"Ficedula_monileger",-1.47195186534459,0.152780265405119,-0.113972243438134,14.6871376768551,100,0,0,0,0,0,0,0,0,0,0,0,0,80,20,0,0
"Ficedula_mugimaki",-1.41165584600872,0.14174103236315,-0.104634374362396,15.2134673159879,80,0,0,0,0,0,10,0,10,0,0,0,10,0,50,40,0
"Ficedula_narcissina",-1.28148381455052,0.0935039048080103,-0.0902727717195612,14.1391728113639,80,0,0,0,0,0,20,0,0,0,0,0,0,33,33,33,0
"Ficedula_parva",-1.54895713943064,0.271388064695768,-0.120436747234321,15.7044040590378,100,0,0,0,0,0,0,0,0,0,0,0,0,30,50,20,0
"Ficedula_strophiata",-1.44417225675518,0.4425381095961,-0.131923229655013,15.0679968416839,100,0,0,0,0,0,0,0,0,0,0,0,10,40,50,0,0
"Ficedula_tricolor",-1.77239978755129,0.376938077790886,-0.213944173584761,14.3784023464948,100,0,0,0,0,0,0,0,0,0,0,0,33,33,33,0,0
"Ficedula_westermanni",-1.89435234811861,0.0689942943272704,-0.0264776985041162,15.780527743425,100,0,0,0,0,0,0,0,0,0,0,0,0,0,40,60,0
"Florisuga_fusca",-1.98107848507085,-0.430062985287723,0.296509197952774,14.064371654475,10,0,0,0,0,0,0,90,0,0,0,0,0,30,60,0,10
"Florisuga_mellivora",-2.10718132093778,-0.487576422931016,0.348801310520764,16.092774685112,10,0,0,0,0,0,0,90,0,0,0,0,0,10,40,30,20
"Fluvicola_albiventer",-1.15214384713385,-0.0819386953963102,-0.22139953336757,15.6987383223614,100,0,0,0,0,0,0,0,0,0,0,0,60,40,0,0,0
"Fluvicola_nengeta",-0.728404790404384,-0.0348923875439703,-0.0627715509998215,15.3212863202277,100,0,0,0,0,0,0,0,0,0,0,0,60,40,0,0,0
"Formicarius_analis",0.147179505552739,-0.00511400752838745,0.204809863536349,15.8097645595717,80,0,0,0,10,0,10,0,0,0,0,0,100,0,0,0,0
"Formicarius_colma",-0.141533185784896,0.0527545818517217,0.154626367414178,15.9233958479031,100,0,0,0,0,0,0,0,0,0,0,0,80,20,0,0,0
"Formicivora_grisea",-1.45680912771898,-0.151014192314985,-0.0422746356772584,15.6892235041742,100,0,0,0,0,0,0,0,0,0,0,0,20,40,40,0,0
"Formicivora_rufa",-1.47945570883874,0.0179699874231843,-0.0636921821885268,15.488765269774,100,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0,0
"Forpus_modestus",-0.269922226740313,-1.19704808598646,0.316873651307028,15.1853843542828,0,0,0,0,0,0,0,0,100,0,0,0,0,50,50,0,0
"Forpus_xanthopterygius",-0.287209213886575,-1.02252405586415,0.37125352678772,15.8080682065546,0,0,0,0,0,0,50,0,50,0,0,0,100,0,0,0,0
"Francolinus_coqui",0.993081367267293,0.555520207819,0.606658271647886,15.5992527870565,20,0,0,0,0,0,0,0,40,40,0,0,100,0,0,0,0
"Francolinus_francolinus",1.80128679937347,0.525139426175123,0.477760761322629,15.405992999682,10,0,0,0,0,0,0,20,20,50,0,0,100,0,0,0,0
"Francolinus_levaillantii",1.96999837697283,-0.2187510969993,0.628005411351551,14.420075019648,40,0,0,0,0,0,0,0,0,60,0,0,100,0,0,0,0
"Francolinus_natalensis",1.94088123702274,0.314904848752842,0.567778962924978,14.2738296053613,30,0,0,0,0,0,0,0,0,70,0,0,100,0,0,0,0
"Francolinus_pintadeanus",1.55517390357714,0.0984755758519361,0.514109294742644,14.9144391532754,30,0,0,0,0,0,0,0,40,30,0,0,100,0,0,0,0
"Francolinus_pondicerianus",1.34125989458317,0.205851111293916,0.438101632142477,15.4110563006091,10,0,0,0,0,0,20,0,30,40,0,0,100,0,0,0,0
"Francolinus_swainsonii",2.25465361710351,0.115215992817822,0.554556887889799,14.5944283193828,20,0,0,0,0,0,0,0,40,40,0,0,100,0,0,0,0
"Fringilla_coelebs",-0.514109050364199,-0.182820013960713,-0.0571826130585711,16.5460360958353,60,0,0,0,0,0,0,0,20,20,0,0,40,30,30,0,0
"Fringilla_montifringilla",-0.470446722242166,-0.255990613027531,-0.0834216498480296,16.6233277652885,20,0,0,0,0,0,40,0,40,0,0,0,60,20,20,0,0
"Furnarius_figulus",-0.611498743255949,0.0812910110320007,0.0495032872755294,14.858987867739,100,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0
"Furnarius_rufus",-0.0636238545112537,0.234764020637773,-0.000346649592821886,15.7857496866762,80,0,0,0,0,0,0,0,20,0,0,0,70,30,0,0,0
"Galbula_cyanicollis",-0.129226261098424,-0.975314791252567,-0.0366418010881325,15.0017962240879,100,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0
"Galbula_dea",0.401835129818043,-0.974938216110356,-0.315853181366158,15.7156401306149,100,0,0,0,0,0,0,0,0,0,0,0,0,20,20,60,0
"Galbula_ruficauda",0.104029301278665,-1.07752138771587,-0.0606703081038549,16.0655885476345,100,0,0,0,0,0,0,0,0,0,0,0,0,50,50,0,0
"Galerida_cristata",-0.120092775097267,0.159615032784598,0.00177935505397627,17.2998078637019,40,0,0,0,0,0,0,0,40,20,0,0,100,0,0,0,0
"Galerida_theklae",-0.286533593847435,0.256258548122282,-0.00903373626991467,15.1885439137714,60,0,0,0,0,0,0,0,30,10,0,0,100,0,0,0,0
"Gallicolumba_luzonica",0.473659737079624,1.25458993196423,0.443962046166157,12.56513959413,30,0,0,0,0,0,30,0,40,0,0,0,100,0,0,0,0
"Gallus_gallus",2.49454889148481,0.926168385461988,0.215696728822502,16.1217257287011,30,0,0,0,0,0,20,0,20,30,0,0,100,0,0,0,0
"Gampsonyx_swainsonii",0.741146785999746,0.204397245293299,0.0036075181229932,16.3182144279855,10,0,90,0,0,0,0,0,0,0,0,0,100,0,0,0,0
"Garrulax_affinis",0.318566578337523,0.52767627935714,-0.0268065481181448,14.0930817382908,30,0,0,0,0,0,70,0,0,0,0,0,40,40,20,0,0
"Garrulax_albogularis",0.918087488930799,0.282152964832603,-0.128209455230795,14.3568961536555,60,0,0,0,0,0,20,0,20,0,0,0,80,0,20,0,0
"Garrulax_caerulatus",0.742071605628649,0.0823424924025885,-0.0177001143642317,13.3214638236039,20,0,0,0,0,0,30,0,30,20,0,0,40,40,20,0,0
"Garrulax_canorus",0.344522505943701,0.118577295915853,-0.000310411491210194,14.7909344292988,70,0,0,0,0,0,10,0,10,10,0,0,100,0,0,0,0
"Garrulax_chinensis",0.737002123355071,0.125335561833771,-0.111740369228309,14.6499981457321,70,0,0,0,0,0,0,0,10,20,0,0,0,50,50,0,0
"Garrulax_cineraceus",0.142318270441966,-0.0154241290450664,-0.00628871751480712,14.8633642408007,70,0,0,0,0,0,20,0,10,0,0,0,100,0,0,0,0
